value,productivity,cost,area
-0.18687408868949862,0.06626169597744662,-0.026381794698540715,0.12123325164810365
-0.18684763498193338,0.0706653805328691,-0.022649828894516326,0.12296816129941933
-0.18679473418022977,0.0725279633749677,-0.021914073182528505,0.13374492722903839
-0.18679472756680288,0.07304035252041478,-0.021075776380394942,0.13378517038331503
-0.18679472756680288,0.07380145179338075,-0.020154247667730475,0.13549178958201402
-0.18679472756680288,0.077039499001455,-0.019443855169033526,0.14180408310960127
-0.18679472756680288,0.080845367877858,-0.015508757778269065,0.14387410323012037
-0.18679472756680288,0.08354443100112756,-0.012971435231299087,0.14800139396394685
-0.18679472756680288,0.08920327795725247,-0.011803462876284388,0.14832754780375373
-0.18679472756680288,0.09102775497321183,-0.011184665855118429,0.16090795717643394
-0.18679472756680288,0.09133935637080223,-0.0005102487016732125,0.16245012391721628
-0.18679472756680288,0.092857367020078,-0.00025062567329343227,0.1626900967554956
-0.18679472756680288,0.10040483890902242,0.0010467669434245555,0.1659065601759197
-0.18679472756680288,0.10439976980926015,0.006872986725487957,0.17159604059715272
-0.18679472756680288,0.10600309619992226,0.009390444271026645,0.1809283828852763
-0.18679472756680288,0.1060812461497517,0.014191250222201633,0.18302995613348663
-0.18679472756680288,0.10780902542045007,0.026670387910724035,0.18352642134773378
-0.18679472756680288,0.10863116110796318,0.028611655821089196,0.1866806343615133
-0.18679472756680288,0.10970114533361028,0.028964646968517603,0.190795986016163
-0.18679472756680288,0.11083397681767722,0.03273523135485244,0.19575445201108066
-0.18679472756680288,0.11349520870300682,0.04074953789106941,0.1964027095322838
-0.18679472756680288,0.11535600190496749,0.04198797655751472,0.1994036035212994
-0.18679472756680288,0.116947712657038,0.042708174634860555,0.2065600164247196
-0.18679472756680288,0.1234009449389183,0.045748805230983736,0.2109702829067015
-0.18679472756680288,0.12862580454516193,0.04638934864205079,0.22044951186504366
-0.18679472756680288,0.13058881248048898,0.046612087334602495,0.22317312011941343
-0.18679472756680288,0.13268177854960236,0.04756130932704746,0.22601530891150592
-0.18679472756680288,0.13571402802993224,0.047942272479721215,0.22670460279114812
-0.18679472756680288,0.1403613218713722,0.04949805832930949,0.23161301604582618
-0.18679472756680288,0.1422223516914812,0.05106168328362559,0.2440162905146908
-0.18679472756680288,0.1438674225113969,0.06025229631906205,0.24777359430782497
-0.18679472756680288,0.14580410322637927,0.062009788621731864,0.2502593495097388
-0.18471566455498054,0.15734576195537014,0.07188212724152691,0.2516425744312131
-0.17946673974016328,0.16270535265161803,0.07261841405562075,0.2552982467939804
-0.17942075658298795,0.17613868021953713,0.08266260797902852,0.2600851607342625
-0.1783427679997038,0.1779498648308876,0.08418903627805709,0.2668832847825547
-0.17465850062624866,0.18120461137899968,0.08563883095539973,0.26802184923889694
-0.17392595116977852,0.18364598712383667,0.09012623745083535,0.26958548993924797
-0.1732075875139902,0.19017029567459787,0.0913103853133812,0.27652933226723037
-0.16903106293673392,0.1937118370918366,0.09187410226496827,0.28676571950100394
-0.1687184594744353,0.19374191068268273,0.10135265223855747,0.2890995106349598
-0.1677910453946126,0.19795131661364224,0.10336750250161049,0.2976924318497369
-0.16726869048502907,0.20218996625744134,0.11061008541110548,0.30099939622199307
-0.1660205450412583,0.20249296225379693,0.11466954530729447,0.3018890288140843
-0.16007502797197892,0.20481705120414684,0.12165388276890418,0.3099570866159941
-0.15904201069155569,0.2091952020783918,0.12351784005605596,0.3110108859094008
-0.15889814881638895,0.21216717376435282,0.12668973704767475,0.31522460023986654
-0.15693638815733787,0.21371566374684162,0.12862138774629514,0.32922130109797715
-0.15657940860059852,0.2174641671961159,0.13030006796608068,0.34885400478031164
-0.15606018184193457,0.21749372260680058,0.13302814900117815,0.3604348829117195
-0.15378705443141355,0.21995345746369666,0.13755654350984242,0.3610424594270529
-0.15377540818665794,0.22733006098707625,0.14366594992461118,0.3618085941794308
-0.15372759311023373,0.22769118023224633,0.14540700547156782,0.36328894967172715
-0.15372759311023373,0.22984785766818266,0.14588432820185834,0.36378498586637437
-0.15372759311023373,0.23362375230006988,0.14591256615263332,0.3707078718326517
-0.15372759311023373,0.23460752668977367,0.1467588774166849,0.3713250023703488
-0.1334243725539003,0.23624093420038547,0.1514444299045073,0.37265017204843864
-0.12180253795695248,0.24071314921832576,0.15418329593952573,0.3764787524582065
-0.12066045865366462,0.24777365327230685,0.16330204907282367,0.38810907736695716
-0.11182310163447425,0.24972769776446088,0.16741866298876448,0.3893291039604775
-0.09821630647694062,0.25024586672955906,0.17769577595449168,0.39640741989296613
-0.08903241911549918,0.2646906673681211,0.1867178635833035,0.400724827244309
-0.08121798067386897,0.26544047174467655,0.1889741797669415,0.40508108673884274
-0.0725279377386826,0.2663723275456156,0.20281343830099405,0.4069480636346283
-0.06741575875169702,0.2675197053502122,0.21451777044222228,0.4440844742444608
-0.06635866198396255,0.2682369265433655,0.2149395720217645,0.45368069166346414
-0.06204730947267302,0.27629024173491784,0.21514171577582272,0.457887143034568
-0.05849424587531467,0.27647271794409645,0.2170183314879793,0.4793921719493432
-0.05452618974052638,0.2791244999121706,0.22688652284273203,0.48105764370390475
-0.04154403275287734,0.2849648183041651,0.2366295235381215,0.48335056256515574
-0.030879220547944668,0.29343436364525893,0.23774947477496855,0.488707104022368
-0.03071785293179661,0.29577229568640845,0.24608115841069486,0.49076593941435903
-0.021459055283957255,0.2994717560053731,0.24674808012994234,0.4928250968918412
-0.016608106659178567,0.30110450667163696,0.2503996559807115,0.49378558521049676
-0.010216229568723754,0.3061451321805198,0.2717376301473786,0.5112422940771493
-0.004065279619919498,0.3196603399419848,0.27184012022646536,0.5138279324201571
-0.003900406887519052,0.32460073719316995,0.2915023294762955,0.5187297605790906
0.00210849326508665,0.3302746697703247,0.2918774980449261,0.5207273807999224
0.0028767023193547892,0.34176735167420436,0.2932106819963706,0.5211296470866629
0.011608079172611866,0.34801268033264604,0.2963151694470865,0.5315207864925992
0.015261336187373622,0.35206493555441204,0.29681545592496067,0.5321082822310245
0.02112458883955193,0.37797380965704996,0.3066590639739599,0.5329992159110646
0.03806178673786716,0.39692282828289266,0.30826246170166816,0.5351930974598476
0.0523701077663238,0.4128510282015708,0.3174513598159281,0.536883399663079
0.06929038851865105,0.4263510277063672,0.32537881883004965,0.543676428380932
0.07056677329524771,0.4451106284320334,0.32666486310538634,0.5481095079301983
0.12535902170320964,0.45578673148749665,0.3290322646146363,0.551430728509738
0.1347575610612625,0.4577482316093298,0.331436909438272,0.5571472157960115
0.14181322780879843,0.47317558250232833,0.33771611922847183,0.5933965464713981
0.14387661699888835,0.4754737804125324,0.3448454154260509,0.5953784588175655
0.15148205792389924,0.4885607593019998,0.34587664685478586,0.5971324082638978
0.15656778320331957,0.49048408841725255,0.35104071647262736,0.5972798703884955
0.157103470781516,0.4930873975280119,0.3520302680497474,0.6061266213516399
0.1793047448556565,0.4944255347277985,0.35849652208524785,0.6287440137448642
0.19976007423049016,0.4955783434203993,0.37536507630739246,0.6302756550323902
0.22597375408015216,0.4969379904625626,0.37919288301039455,0.6331877385788932
0.26403464750179095,0.49952049736031817,0.38499601364949687,0.6547682704014989
0.26637804918645913,0.5090335479564617,0.3997563115191508,0.65661515211632
0.2722038764558595,0.5389352306660666,0.40717083129538306,0.6879039365387837
0.33245640157523126,0.5467828414005148,0.417042101292972,0.7031963086170683
0.34227942373830306,0.5518759675228339,0.4204917749821699,0.7175757280890545
0.34227942373830306,0.5563362455157138,0.42391450168657324,0.7464861751199953
0.34227942373830306,0.5648397084007197,0.44623934677265814,0.7568819098182509
0.3641047774010875,0.5697400303624096,0.4509247091209672,0.7749449405389975
0.4086886789415822,0.5709892125623869,0.4517389532049664,0.7919503697007724
0.41589415303506017,0.58323735332247,0.4556092363439661,0.8240637213028902
0.4190320521458894,0.6157773568028331,0.4560463696779684,0.8357205816760971
0.48711498051940705,0.6217773999403514,0.45918846276880326,0.8481008043691652
0.5185580028268612,0.6635748370156616,0.47342992915594406,0.8612055484518326
0.5217545894879239,0.6751676172170153,0.4812689635405707,0.864009465068672
0.5246227798232714,0.6799390121494568,0.4892658851974706,0.8778013258298946
0.5406822304777178,0.7470121670299922,0.5080165932888056,0.889872363124457
0.5539090842603455,0.7575930777774266,0.5266348516447484,0.923188506437447
0.5856105262235776,0.7787146795482978,0.5524648182267653,0.9331096154809302
0.6104843059447786,0.8196373886866596,0.57703693299379,0.9409534912643499
0.6699707581467683,0.8403685617370541,0.5868230567569978,0.9424145237988386
0.6729507683039943,0.8561109525670696,0.5926349643307852,0.9899380257196649
0.6729507683039943,0.86330173905103,0.5951099091356643,1.0001455140216877
0.7973162609951508,0.8669290217833273,0.6004567446698019,1.0026596322723285
0.8254061303733172,0.8694990527013065,0.626234182667697,1.0116958324274405
0.8697002183205806,0.8823686220427748,0.6375617203324133,1.030631912938245
0.9374878439565474,0.8897639716233994,0.6471254223148816,1.0511038779220907
0.9828653434971456,0.8930811570682234,0.6520761271503843,1.0574298656666903
0.9937019725327149,0.9017099140606788,0.6741482195001767,1.1290498236474207
1.0036221128696856,0.9027826100939715,0.6796294732655935,1.1389764548187398
1.0036221128696856,0.9220483890301849,0.6894326551513587,1.1484687009210128
1.0036221128696856,0.9573360336969858,0.7165247305548571,1.165867057073068
1.0036221128696856,0.9949038446172572,0.7245040283816473,1.1659538261877145
1.0036221128696856,1.0321397833392754,0.733429676238314,1.2733925124206025
1.0036221128696856,1.0498087903172575,0.7374453085734356,1.320752992723506
1.0036221128696856,1.062252170824789,0.7386716824728172,1.3215872493639718
1.0036221128696856,1.0624590551524933,0.7455290198003016,1.3301696668264196
1.0320098906755981,1.0930487811688743,0.7667518836396139,1.3318144847677382
1.0472707303523567,1.0957171606969358,0.7744648458930086,1.355236336147232
1.1138622449873337,1.1093306451718679,0.7757316548688583,1.3698120043861504
1.1615418189079565,1.1212461814610868,0.7982169352969567,1.393160538594882
1.1689577851525312,1.1237671201044708,0.800331052810812,1.3962780703064364
1.265070718163995,1.1305206692612801,0.817327305957518,1.4206632300608417
1.2681591885222385,1.137818584412732,0.8686363726111899,1.431309959472437
1.2945196467683264,1.1500284293664254,0.8987718028971196,1.4752815685573006
1.3342934574353769,1.1514327200317263,0.92311541401304,1.502932402322201
1.5326962641747914,1.1904623645484282,0.9695017345837668,1.5052527881042463
1.6213161845183968,1.2575782706964571,0.9706244378971995,1.5590816410640065
1.6649648020010681,1.27615223707523,1.0042235358733753,1.5993188661926936
1.6649648020010681,1.3189652128850282,1.05083849904569,1.614768367161587
1.6649648020010681,1.3415937323416738,1.067136227283466,1.6166720170697921
1.6649648020010681,1.394510105207094,1.0706229905654137,1.6433062011760087
1.6649648020010681,1.4310488681640239,1.1596612654985141,1.6843904537023677
1.6649648020010681,1.4905732574970534,1.159810610436912,1.7002174370671692
1.6649648020010681,1.50052015331165,1.1656542793129492,1.781438479420951
1.6649648020010681,1.5061781362059354,1.1853729933297206,1.7828297864520564
1.6649648020010681,1.5798571891035111,1.194391979812715,1.7962620894781158
1.6649648020010681,1.5825495441991224,1.2109574734403608,1.8272749116378644
1.6649648020010681,1.6136998716774735,1.2369067165103913,1.8564250912504345
1.6959045623623739,1.6351247364667882,1.2481669936701953,1.8894615232200653
1.7310990709142062,1.6353798958927717,1.3090679139976336,1.90295324995586
1.784006486044717,1.6357170769230265,1.338731284592907,1.9125142650465914
1.9956361465667591,1.772705605062187,1.3585587436575974,1.9204623284799576
1.9956361465667591,1.866526927126851,1.4075330266539396,1.9456332088870592
2.046320015148153,1.8995144818583067,1.4860248619026277,1.9845555105649435
2.1090471589551436,1.9381002554411668,1.490234708462117,2.033646530969361
2.2601732222193123,2.0371934835054923,1.590052688487104,2.0364090720631176
2.306245217558048,2.103387578491167,1.6227416178251304,2.062647679516573
2.3940951167684172,2.3068130269349245,1.6323028701052809,2.1036535741941593
2.5958449193366837,2.3174100579024066,1.6532527588228527,2.13759090489113
2.9109344283245924,2.4113197890771905,1.6880105487017512,2.201780320020829
2.9876501802638327,2.5226859009370632,1.7083182577434597,2.2428732664293105
2.9876501802638327,2.5643234107058466,1.851177875989603,2.362133284370644
2.9876501802638327,2.6100811735116434,1.8907048011249308,2.424212341083845
2.9876501802638327,2.6274231822736955,1.920421313178656,2.4731659516462994
2.9876501802638327,2.690311150611364,1.9775447236474275,2.571244385638832
2.9876501802638327,2.7028879640048715,2.021623809586823,2.5915232918662663
2.9876501802638327,2.775445028850562,2.246011628911428,2.651536005151015
2.9876501802638327,2.8397074311972537,2.4185805490153793,2.6654739060440797
2.9876501802638327,2.8446746920542005,2.445415130107003,2.8882000555310725
2.9876501802638327,2.870165959910866,2.6050221292339044,2.9877958845958905
2.9876501802638327,2.91704960764808,2.6266489043445804,3.023851856537313
2.9876501802638327,3.1033211403759986,3.390755202753484,3.6261095987123544
2.9876501802638327,3.365584790847722,3.497207239821838,3.640496761845142
2.9876501802638327,3.465685282097928,3.599263219742965,3.9448986693178143
4.310335558526598,3.8417813715916256,3.9115130907417663,4.6409641327838
4.310335558526598,3.9507857159902895,4.185550348749647,4.726734288981706
5.037812516571118,4.0253755212698055,4.349550740253414,4.961835382739688
6.294363625920745,4.295213554775367,5.323790289293898,6.052288166829972
6.294363625920745,4.509357953404963,5.379005023754858,6.167934920704257
6.294363625920745,4.5520721733904015,5.416763515856983,6.4738236187884635
6.294363625920745,5.299890219680097,6.904528788818936,7.189726328149413
9.601077071577658,6.838742443382407,9.149427860180115,7.203205138999817
9.601077071577658,8.083294114777443,9.355220942528062,8.338293334626993
9.601077071577658,12.731787471897606,11.63638296239049,8.511826145949017
9.601077071577658,13.407969570178352,13.854633087632351,9.539481988828932
